county_fips,crosswalk_precinct_id
08041,08041178
08041,08041179
08041,0804118
08041,08041180
08041,08041181
08041,08041182
08041,08041183
08041,08041184
08041,08041185
08041,08041186
08041,08041187
08041,08041188
08041,08041189
08041,0804119
08041,08041190
08041,08041191
08041,08041192
08041,08041193
08041,08041194
08041,08041195
08041,08041196
08041,08041197
08041,08041198
08041,08041199
08041,080412
08041,0804120
08041,08041200
08041,08041201
08041,08041202
08041,08041203
08041,08041204
08041,08041205
08041,08041206
08041,08041207
08041,08041208
08041,08041209
08041,0804121
08041,08041210
08041,08041211
08041,08041212
08041,08041213
08041,08041214
08041,08041215
08041,08041216
08041,08041217
08041,08041218
08041,08041219
08041,0804122
08041,08041220
08041,08041221
08041,08041222
08041,08041223
08041,08041224
08041,08041225
08041,08041226
08041,08041227
08041,08041228
08041,08041229
08041,0804123
08041,08041230
08041,08041231
08041,08041232
08041,08041233
08041,08041234
08041,08041235
08041,08041236
08041,08041237
08041,08041238
08041,08041239
08041,0804124
08041,08041240
08041,08041241
08041,08041242
08041,08041243
08041,08041244
08041,08041245
08041,08041246
08041,08041247
08041,08041248
08041,08041249
08041,0804125
08041,08041250
08041,08041251
08041,08041252
08041,08041253
08041,08041254
08041,08041255
08041,08041256
08041,08041257
08041,08041258
08041,08041259
08041,0804126
08041,08041260
08041,08041261
08041,08041262
08041,08041263
08041,08041264
08041,08041265
08041,08041266
08041,08041267
08041,08041268
08041,08041269
08041,0804127
08041,08041270
08041,08041271
08041,08041272
08041,08041273
08041,08041274
08041,08041275
08041,08041276
08041,08041277
08041,08041278
08041,08041279
08041,0804128
08041,08041280
08041,08041281
08041,08041282
08041,08041283
08041,08041284
08041,08041285
08041,08041286
08041,08041287
08041,08041288
08041,08041289
08041,0804129
08041,08041290
08041,08041291
08041,08041292
08041,08041293
08041,08041294
08041,08041295
08041,08041296
08041,08041297
08041,08041298
08041,08041299
08041,080413
08041,0804130
08041,08041300
08041,08041301
08041,08041302
08041,08041303
08041,08041304
08041,08041305
08041,08041306
08041,08041307
08041,08041308
08041,08041309
08041,0804131
08041,08041310
08041,08041311
08041,08041312
08041,08041313
08041,08041314
08041,08041315
08041,08041316
08041,08041317
08041,08041318
08041,08041319
08041,0804132
08041,08041320
08041,08041321
08041,08041322
08041,08041323
08041,08041324
08041,08041325
08041,08041326
08041,08041327
08041,08041328
08041,08041329
08041,0804133
08041,08041330
08041,08041331
08041,08041332
08041,08041333
08041,08041334
08041,08041335
08041,08041336
08041,08041337
08041,08041338
08041,08041339
08041,0804134
08041,08041340
08041,08041341
08041,08041342
08041,08041343
08041,08041344
08041,08041345
08041,08041346
08041,08041347
08041,08041348
08041,08041349
08041,0804135
08041,08041350
08041,08041351
08041,08041352
08041,08041353
08041,08041354
08041,0804136
08041,0804137
08041,0804138
08041,0804139
08041,080414
08041,0804140
08041,0804141
08041,0804142
08041,0804143
08041,0804144
08041,0804145
08041,0804146
08041,0804147
08041,0804148
08041,0804149
08041,080415
08041,0804150
08041,0804151
08041,0804152
08041,0804153
08041,0804154
08041,0804155
08041,0804156
08041,0804157
08041,0804158
08041,0804159
08041,080416
08041,0804160
08041,0804161
08041,0804162
08041,0804163
08041,0804164
08041,0804165
08041,0804166
08041,0804167
08041,0804168
08041,0804169
08041,080417
08041,0804170
08041,0804171
08041,0804172
08041,0804173
08041,0804174
08041,0804175
08041,0804176
08041,0804177
08041,0804178
08041,0804179
08041,080418
08041,0804180
08041,0804181
08041,0804182
08041,0804183
08041,0804184
08041,0804185
08041,0804186
08041,0804187
08041,0804188
08041,0804189
08041,080419
08041,0804190
08041,0804191
08041,0804192
08041,0804193
08041,0804194
08041,0804195
08041,0804196
08041,0804197
08041,0804198
08041,0804199
08043,080431
08043,0804310
08043,0804311
08043,0804312
08043,0804313
08043,0804314
08043,0804315
08043,0804316
08043,0804317
08043,0804318
08043,0804319
08043,080432
08043,0804320
08043,0804321
08043,0804322
08043,0804323
08043,0804324
08043,0804325
08043,080433
08043,080434
08043,080435
08043,080436
08043,080437
08043,080438
08043,080439
08045,080451
08045,0804510
08045,0804511
08045,0804512
08045,0804513
08045,0804514
08045,0804515
08045,0804516
08045,0804517
08045,0804518
08045,0804519
08045,080452
08045,0804520
08045,0804521
08045,0804522
08045,0804523
08045,0804524
08045,0804525
08045,080453
08045,080454
08045,080455
08045,080456
08045,080457
08045,080458
08045,080459
08047,080471
08047,080472
08047,080473
08047,080474
08049,080491
08049,0804910
08049,080492
08049,080493
08049,080494
08049,080495
08049,080496
08049,080497
08049,080498
08049,080499
08051,080511
08051,0805110
08051,0805111
08051,0805112
08051,0805113
08051,0805114
08051,0805115
08051,080512
08051,080513
08051,080514
08051,080515
08051,080516
08051,080517
08051,080518
08051,080519
08053,080531
08053,080532
08053,080533
08055,080551
08055,0805510
08055,080552
08055,080553
08055,080554
08055,080555
08055,080556
08055,080557
08055,080558
08055,080559
08057,080571
08057,080572
08057,080573
08057,080574
08057,080575
08059,08059132501
08059,08059132502
08059,08059132503
08059,08059132504
08059,08059132505
08059,08059132506
08059,08059132507
08059,08059132508
08059,08059132509
08059,08059132510
08059,08059132511
08059,08059132512
08059,08059132513
08059,08059132514
08059,08059132515
08059,08059132516
08059,08059132517
08059,08059132518
08059,08059132519
08059,08059132520
08059,08059132521
08059,08059132522
08059,08059132701
08059,08059132702
08059,08059132801
08059,08059132802
08059,08059132803
08059,08059132804
08059,08059132805
08059,08059132806
08059,08059132807
08059,08059132808
08059,08059132809
08059,08059132810
08059,08059132811
08059,08059132812
08059,08059132813
08059,08059132814
08059,08059132815
08059,08059132816
08059,08059132817
08059,08059132818
08059,08059132819
08059,08059133001
08059,08059133002
08059,08059133003
08059,08059136201
08059,08059136202
08059,08059136203
08059,08059136204
08059,08059192701
08059,08059192702
08059,08059192703
08059,08059192704
08059,08059192705
08059,08059192706
08059,08059192707
08059,08059192708
08059,08059192709
08059,08059192710
08059,08059192711
08059,08059192712
08059,08059192713
08059,08059192714
08059,08059192715
08059,08059192716
08059,08059192717
08059,08059192718
08059,08059192719
08059,08059192720
08059,08059192721
08059,08059192722
08059,08059192723
08059,08059192724
08059,08059192725
08059,08059192726
08059,08059192901
08059,08059192902
08059,08059192903
08059,08059192904
08059,08059192905
08059,08059192906
08059,08059192907
08059,08059192908
08059,08059192909
08059,08059192910
08059,08059192911
08059,08059192912
08059,08059192913
08059,08059192914
08059,08059192915
08059,08059192916
08059,08059192917
08059,08059192918
08059,08059192919
08059,08059192920
08059,08059192921
08059,08059192922
08059,08059196201
08059,08059196202
08059,08059196203
08059,08059196204
08059,08059196205
08059,08059196206
08059,08059196207
08059,08059196208
08059,08059196209
08059,08059196210
08059,08059196211
08059,08059196212
08059,08059196213
08059,08059196214
08059,08059196215
08059,08059202301
08059,08059202302
08059,08059202303
08059,08059202304
08059,08059202305
08059,08059202306
08059,08059202307
08059,08059202401
08059,08059202402
08059,08059202403
08059,08059202404
08059,08059202405
08059,08059202406
08059,08059202407
08059,08059202408
08059,08059202409
08059,08059202410
08059,08059202411
08059,08059202412
08059,08059202413
08059,08059202414
08059,08059202415
08059,08059202416
08059,08059202417
08059,08059202418
08059,08059202419
08059,08059202420
08059,08059202421
08059,08059202422
08059,08059202423
08059,08059202501
08059,08059202502
08059,08059202503
08059,08059202504
08059,08059202505
08059,08059202506
08059,08059202507
08059,08059202508
08059,08059202509
08059,08059202510
08059,08059202511
08059,08059202512
08059,08059202701
08059,08059202702
08059,08059202703
08059,08059202704
08059,08059202705
08059,08059202706
08059,08059202707
08059,08059202708
08059,08059202709
08059,08059202901
08059,08059202902
08059,08059202903
08059,08059202904
08059,08059202905
08059,08059202906
08059,08059202907
08059,08059206201
08059,08059206202
08059,08059212301
08059,08059212302
08059,08059212303
08059,08059212304
08059,08059212305
08059,08059212306
08059,08059212307
08059,08059212308
08059,08059212309
08059,08059212310
08059,08059212311
08059,08059212312
08059,08059212313
08059,08059212314
08059,08059212315
08059,08059212316
08059,08059212317
08059,08059212318
08059,08059212319
08059,08059212320
08059,08059212321
08059,08059212322
08059,08059212323
08059,08059212401
08059,08059212402
08059,08059212403
08059,08059212404
08059,08059212405
08059,08059212406
08059,08059212407
08059,08059212408
08059,08059212409
08059,08059212601
08059,08059212602
08059,08059212603
08059,08059212604
08059,08059212605
08059,08059212606
08059,08059212607
08059,08059212608
08059,08059212609
08059,08059212610
08059,08059212611
08059,08059212612
08059,08059212613
08059,08059212614
08059,08059212615
08059,08059212616
08059,08059212617
08059,08059212618
08059,08059212619
08059,08059212620
08059,08059212621
08059,08059212622
08059,08059212623
08059,08059212624
08059,08059222601
08059,08059222602
08059,08059222603
08059,08059222604
08059,08059222605
08059,08059222606
08059,08059222607
08059,08059222608
08059,08059222609
08059,08059222610
08059,08059222801
08059,08059222802
08059,08059222803
08059,08059222804
08059,08059222805
08059,08059222806
08059,08059222807
08059,08059222808
08059,08059222809
08059,08059222810
08059,08059222811
08059,08059222812
08059,08059222813
08059,08059222814
08059,08059222815
08059,08059222816
08059,08059222817
08059,08059222818
08059,08059222819
08059,08059222820
08059,08059223001
08059,08059223002
08059,08059223003
08059,08059223004
08059,08059223005
08059,08059223006
08059,08059223007
08059,08059223008
08059,08059223009
08059,08059223010
08059,08059223011
08059,08059223012
08059,08059223013
08059,08059223014
08059,08059223015
08059,08059223016
08059,08059223017
08059,08059223018
08059,08059223019
08059,08059223020
08059,08059223021
08059,08059223022
08059,08059223023
08059,08059223024
08059,08059223025
08059,08059223026
08059,08059223027
08059,08059223028
08059,08059223029
08059,08059223030
08059,08059223031
08059,08059223032
08059,08059223033
08059,08059223034
08059,08059223035
08059,08059223036
08059,08059223037
08059,08059223038
08059,08059223039
08059,08059223040
08059,08059263801
08059,08059302501
08059,08059302502
08059,08059302503
08059,08059302504
08059,08059302505
08059,08059302506
08059,08059302507
08059,08059320101
08059,08059802401
08059,08059802402
08059,08059802701
08059,08059806201
08059,08059902501
08059,08059902502
08059,08059902503
08061,080611
08061,080612
08061,080613
08061,080614
08063,080631
08063,0806310
08063,0806311
08063,0806312
08063,0806313
08063,080632
08063,080633
08063,080634
08063,080635
08063,080636
08063,080637
08063,080638
08063,080639
08065,080651
08065,080652
08065,080653
08065,080654
08065,080655
08065,080656
08067,080671
08067,0806710
08067,0806711
08067,0806712
08067,0806713
08067,0806714
08067,0806715
08067,0806716
08067,0806717
08067,0806718
08067,0806719
08067,080672
08067,0806720
08067,0806721
08067,0806722
08067,0806723
08067,0806724
08067,0806725
08067,0806726
08067,0806727
08067,0806728
08067,0806729
08067,080673
08067,0806730
08067,080674
08067,080675
08067,080676
08067,080677
08067,080678
08067,080679
08069,080694201
08069,080694202
08069,080694203
08069,080694204
08069,080694205
08069,080694206
08069,080694207
08069,080694208
08069,080694209
08069,080694210
08069,080694211
08069,080694212
08069,080694213
08069,080694214
08069,080694215
08069,080694216
08069,080694217
08069,080694218
08069,080694219
08069,080694220
08069,080694221
08069,080694222
08069,080694223
08069,080694224
08069,080694225
08069,080694226
08069,080694227
08069,080694228
08069,080694229
08069,080694230
08069,080694231
08069,080694232
08069,080694233
08069,080694234
08069,080694235
08069,080694236
08069,080694237
08069,080694238
08069,080694239
08069,080694240
08069,080694241
08069,080694242
08069,080694243
08069,080694244
08069,080694245
08069,080694246
08069,080694247
08069,080694248
08069,080694301
08069,080694302
08069,080694303
08069,080694304
08069,080694305
08069,080694306
08069,080694307
08069,080694308
08069,080694309
08069,080694310
08069,080694311
08069,080694312
08069,080694313
08069,080694314
08069,080694315
08069,080694316
08069,080694317
08069,080694318
08069,080694319
08069,080694320
08069,080694321
08069,080694322
08069,080694323
08069,080694324
08069,080694325
08069,080694326
08069,080694327
08069,080694328
08069,080694329
08069,080694330
08069,080694331
08069,080694332
08069,080694901
08069,080694902
08069,080694903
08069,080694904
08069,080694905
08069,080694906
08069,080694907
08069,080694908
08069,080694909
08069,080695101
08069,080695102
08069,080695103
08069,080695104
08069,080695105
08069,080695106
08069,080695107
08069,080695108
08069,080695109
08069,080695110
08069,080695111
08069,080695112
08069,080695113
08069,080695114
08069,080695115
08069,080695116
08069,080695117
08069,080695118
08069,080695119
08069,080695120
08069,080695121
08069,080695122
08069,080695123
08069,080695124
08069,080695125
08069,080695126
08069,080695127
08069,080695128
08069,080695129
08069,080695130
08069,080695131
08069,080695132
08069,080695133
08069,080695134
08069,080695135
08069,080695136
08069,080695137
08069,080695138
08069,080695139
08069,080695140
08069,080695141
08069,080695142
08069,080695143
08069,080695144
08069,080695145
08069,080695146
08069,080695147
08069,080695148
08069,080695149
08069,080695201
08069,080695301
08069,080695302
08069,080695303
08069,080695304
08069,080695305
08069,080695306
08069,080695307
08069,080695308
08069,080695309
08069,080695310
08069,080695311
08069,080695312
08069,080695313
08069,080695901
08069,080695902
08069,080695903
08069,080695904
08069,080695905
08069,080695906
08069,080695907
08069,080695908
08069,080695909
08069,080695910
08069,080695911
08069,080695912
08069,080695913
08069,080695914
08069,080695915
08069,080695916
08069,080695917
08069,080695918
08069,080695919
08069,080695920
08069,080695921
08069,080695922
08069,080695923
08069,080695924
08069,080695925
08069,080695926
08069,080695927
08069,080695928
08069,080695929
08069,080695930
08071,08071071001
08071,08071071002
08071,08071071003
08071,08071071004
08071,08071071005
08071,08071071006
08071,08071071007
08071,08071071008
08071,08071071009
08071,08071071010
08071,08071071011
08071,08071071012
08071,08071071013
08071,08071071014
08071,08071071016
08073,080731
08073,0807310
08073,0807311
08073,0807312
08073,0807313
08073,080732
08073,080733
08073,080734
08073,080735
08073,080736
08073,080737
08073,080738
08073,080739
08075,080751
08075,0807510
08075,0807511
08075,0807512
08075,0807513
08075,0807514
08075,0807515
08075,0807516
08075,080752
08075,080753
08075,080754
08075,080755
08075,080756
08075,080757
08075,080758
08075,080759
08077,080771
08077,0807710
08077,0807711
08077,0807712
08077,0807713
08077,0807714
08077,0807715
08077,0807716
08077,0807717
08077,0807718
08077,0807719
08077,080772
08077,0807720
08077,0807721
08077,0807722
08077,0807723
08077,0807724
08077,0807725
08077,0807726
08077,0807727
08077,0807728
08077,0807729
08077,080773
08077,0807730
08077,0807731
08077,0807732
08077,0807733
08077,0807734
08077,0807735
08077,0807736
08077,0807737
08077,0807738
08077,0807739
08077,080774
08077,0807740
08077,0807741
08077,0807742
08077,0807743
08077,0807744
08077,0807745
08077,0807746
08077,0807747
08077,0807748
08077,0807749
08077,080775
08077,0807750
08077,0807751
08077,0807752
08077,0807753
08077,0807754
08077,0807755
08077,0807756
08077,0807757
08077,0807758
08077,0807759
08077,080776
08077,0807760
08077,0807761
08077,0807762
08077,0807763
08077,0807764
08077,0807765
08077,0807766
08077,080777
08077,080778
08077,080779
08079,080791
08081,080811
08081,0808110
08081,0808111
08081,0808112
08081,0808113
08081,080812
08081,080813
08081,080814
08081,080815
08081,080816
08081,080817
08081,080818
08081,080819
08083,080831
08083,0808310
08083,0808311
08083,0808312
08083,0808313
08083,0808314
08083,080832
08083,080833
08083,080834
08083,080835
08083,080836
08083,080837
08083,080838
08083,080839
08085,080851
08085,0808510
08085,0808511
08085,0808512
08085,0808513
08085,0808514
08085,0808515
08085,0808516
08085,0808517
08085,0808518
08085,0808519
08085,080852
08085,0808520
08085,0808521
08085,0808522
08085,080853
08085,080854
08085,080855
08085,080856
08085,080857
08085,080858
08085,080859
08087,080871
08087,0808710
08087,0808711
08087,0808712
08087,0808713
08087,0808714
08087,0808715
08087,0808716
08087,0808717
08087,080872
08087,080873
08087,080874
08087,080875
08087,080876
08087,080877
08087,080878
08087,080879
08089,080891
08089,0808910
08089,0808911
08089,0808912
08089,0808913
08089,0808914
08089,0808915
08089,0808916
08089,0808917
08089,080892
08089,080893
08089,080894
08089,080895
08089,080896
08089,080897
08089,080898
08089,080899
08091,080911
08091,080912
08091,080913
08091,080914
08091,080915
08093,080931
08093,0809310
08093,0809311
08093,0809312
08093,0809313
08093,080932
08093,080933
08093,080934
08093,080935
08093,080936
08093,080937
08093,080938
08093,080939
08095,080951
08095,080952
08095,080953
08095,080954
08095,080955
08095,080956
08095,080957
08095,080958
08097,080971
08097,0809710
08097,0809711
08097,0809712
08097,0809713
08097,0809714
08097,0809715
08097,0809716
08097,080972
08097,080973
08097,080974
08097,080975
08097,080976
08097,080977
08097,080978
08097,080979
08099,080991
08099,0809910
08099,0809911
08099,0809912
08099,0809913
08099,080992
08099,080993
08099,080994
08099,080995
08099,080996
08099,080997
08099,080998
08099,080999
08101,081011
08101,0810110
08101,08101100
08101,08101101
08101,08101102
08101,08101103
08101,08101104
08101,08101105
08101,08101106
08101,08101107
08101,08101108
08101,08101109
08101,0810111
08101,08101110
08101,08101111
08101,08101112
08101,08101113
08101,08101114
08101,08101115
08101,08101116
08101,08101117
08101,08101118
08101,08101119
08101,0810112
08101,08101120
08101,08101121
08101,08101122
08101,08101123
08101,08101124
08101,08101125
08101,0810113
08101,0810114
08101,0810115
08101,0810116
08101,0810117
08101,0810118
08101,0810119
08101,081012
08101,0810120
08101,0810121
08101,0810122
08101,0810123
08101,0810124
08101,0810125
08101,0810126
08101,0810127
08101,0810128
08101,0810129
08101,081013
08101,0810130
08101,0810131
08101,0810132
08101,0810133
08101,0810134
08101,0810135
08101,0810136
08101,0810137
08101,0810138
08101,0810139
08101,081014
08101,0810140
08101,0810141
08101,0810142
08101,0810143
08101,0810144
08101,0810145
08101,0810146
08101,0810147
08101,0810148
08101,0810149
08101,081015
08101,0810150
08101,0810151
08101,0810152
08101,0810153
08101,0810154
08101,0810155
08101,0810156
08101,0810157
08101,0810158
08101,0810159
08101,081016
08101,0810160
08101,0810161
08101,0810162
08101,0810163
08101,0810164
08101,0810165
08101,0810166
08101,0810167
08101,0810168
08101,0810169
08101,081017
08101,0810170
08101,0810171
08101,0810172
08101,0810173
08101,0810174
08101,0810175
08101,0810176
08101,0810177
08101,0810178
08101,0810179
08101,081018
08101,0810180
08101,0810181
08101,0810182
08101,0810183
08101,0810184
08101,0810185
08101,0810186
08101,0810187
08101,0810188
08101,0810189
08101,081019
08101,0810190
08101,0810191
08101,0810192
08101,0810193
08101,0810194
08101,0810195
08101,0810196
08101,0810197
08101,0810198
08101,0810199
08103,081031
08103,081032
08103,081033
08103,081034
08103,081035
08105,081051
08105,0810510
08105,0810511
08105,0810512
08105,0810513
08105,0810514
08105,0810515
08105,081052
08105,081053
08105,081054
08105,081055
08105,081056
08105,081057
08105,081058
08105,081059
08107,081071
08107,0810710
08107,0810711
08107,0810712
08107,0810713
08107,0810714
08107,0810715
08107,0810716
08107,0810717
08107,0810718
08107,0810719
08107,081072
08107,0810720
08107,081073
08107,081074
08107,081075
08107,081076
08107,081077
08107,081078
08107,081079
08109,081091
08109,081092
08109,081093
08109,081094
08109,081095
08109,081096
08109,081097
08109,081098
08109,081099
08111,081111
08111,081112
08111,081113
08113,081131
08113,081132
08113,081133
08113,081134
08113,081135
08113,081136
08115,081151
08115,081152
08115,081153
08115,081154
08115,081155
08117,08117001
08117,08117002
08117,08117003
08117,08117004
08117,08117005
08117,08117006
08117,08117007
08117,08117008
08117,08117009
08117,08117010
08117,08117011
08117,08117012
08117,08117013
08117,08117014
08117,08117015
08117,08117016
08117,08117017
08119,081191
08119,0811910
08119,0811911
08119,0811912
08119,0811913
08119,081192
08119,081193
08119,081194
08119,081195
08119,081196
08119,081197
08119,081198
08119,081199
08121,081211
08121,081212
08121,081213
08121,081214
08121,081215
08121,081216
08123,0812311301
08123,0812311302
08123,0812311303
08123,0812311304
08123,0812311305
08123,0812311306
08123,0812311307
08123,0812311308
08123,0812311309
08123,0812318210
08123,0812318211
08123,0812318212
08123,0812318213
08123,0812318214
08123,0812318215
08123,0812318227
08123,0812319116
08123,0812319117
08123,0812319118
08123,0812319119
08123,0812319120
08123,0812319121
08123,0812319122
08123,0812319323
08123,0812319324
08123,0812319325
08123,0812319326
08123,0812360101
08123,0812360102
08123,0812360103
08123,0812360104
08123,0812360105
08123,0812360106
08123,0812360107
08123,0812360108
08123,0812360109
08123,0812360111
08123,0812360112
08123,0812360113
08123,0812360114
08123,0812360116
08123,0812360317
08123,0812360318
08123,0812360319
08123,0812360320
08123,0812360321
08123,0812360322
08123,0812360323
08123,0812360324
08123,0812360325
08123,0812360326
08123,0812360327
08123,0812360328
08123,0812360329
08123,0812360330
08123,0812368131
08123,0812368132
08123,0812368133
08123,0812368134
08123,0812368135
08123,0812368136
08123,0812368167
08123,0812368237
08123,0812368238
08123,0812368239
08123,0812368240
08123,0812368241
08123,0812368242
08123,0812368243
08123,0812368244
08123,0812368245
08123,0812368246
08123,0812368249
08123,0812368250
08123,0812368251
08123,0812368252
08123,0812368254
08123,0812368255
08123,0812368256
08123,0812368257
08123,0812368258
08123,0812368259
08123,0812368260
08123,0812368265
08123,0812368266
08123,0812369161
08123,0812369162
08123,0812369163
08123,0812369247
08123,0812369364
08125,081251
08125,0812510
08125,0812511
08125,0812512
08125,0812513
08125,0812514
08125,0812515
08125,081252
08125,081253
08125,081254
08125,081255
08125,081256
08125,081257
08125,081258
08125,081259